"ټوغ، راغونج، کړوپ، غمځپلے، ترتاب",افسرده,,,
"ميرزايوال، چارواکيوال",افسرشاهانہ,,,
"ميرزايواله، چارواکيواله",افسرشاهى,,,
"چارواکی ، چارې سمبالونکے",افسرى,,,
"ټاب، خپگان، ترتاب، ويار، دردا، زار، اوسېلی",افسوس,,,
"دم گر، جادوگر",افسوں گر,,,
"انجکه، سوړ اسوېلے، سړه سا، اسوېلے",افسون,,,
"اوده، دم ، پاږه",افسون,,,
"رسوا، اشوا، لوڅ، لغړ، بربنډ، څرگند، سامړه",افشاں,,,
"اشواگر، رسوا گر",افشاں گر,,,
"لوړ، غوره",افضل,,,
روژه ماتې غونډه,افطار پارٹی,,,
"روژه ماتې ، د روژې ماتولو وخت",افطاری,,,
"ښامار، لوے مار، منگور",افعی,,,
"کارونه ، کړنې",افغال,,,
"د افغانستان وگړى، ابگان بې خدايه خلک",افغان,,,
"اسمان څنډ، غاړه، اورۀ، هسک څنډ",افق,,,
"هورلمنځه، ډېرلرې، وريسته",افق کے اس پار,,,
"پروت، ملاست، اوږد، څنډيز",افقى,,,
"تور، تومت، دروغ، اروپ",افک,,,
"جاجونه، اندونه، خيالونه",افکار,,,
"ژوبل ، ټپى، خوږ، زخمى",افگار,,,
"غريبى، خوارى، تنگسيا، اړمنتيا",افلاس,,,
"اپلاتون،.د يونان پلا سپر، هوښيار",افلاطون,,,
"اسمانونه، څرخ، هسک",افلاک,,,
"پوهونه، پوهياونه",افهام,,,
" پوهونه راپوهونه، پوهاوے",افهام و تفهيم,,,
"لښکرې، پوځونه",افواج,,,
"گونگسې، گانگوسې،اوازه، انگروزه",افواه,,,
"اپيم، يو ډول نشای توکے دے",افيم,,,
"بادار، څښتن، مالک",اقا,,,
"خپلوان، خوېښان",اقارب,,,
"استوگه، ټيکاوڼه، مېشته",اقامت,,,
"استوگنځے، کور",اقامتگاہ,,,
"خړوب، سېلاب، نېز",اقاو,,,
"دادښت، منل، په ځان وېنه",اقبال,,,
"ښه برخه، نېک مرغى  ",اقبال,,,
"برخه من، د برخې خاوند، بريمن",اقبال مند,,,
"چمنده، بريمنی، دژوند کاميابى",اقبال مندى,,,
"اخيسته، اخيستنه",اقتباس,,,
"بېرته تلنه، راستنېدنه",اقتدا,,,
"واکمنی، واک اختيار",اقتدار,,,
ځواک جگړه,اقتدار کی کشمکش,,,
"ځواک لېوال، واک لېوال",اقتدارپسند,,,
"سپما، وټه، رغاوه",اقتصاد,,,
"سپموى، وټنيز، گټنيز، .سپمای، پاسرای، رغاويز",اقتصادى,,,
"غوښتنه، هيله، ارزو",اقتضاء,,,
"پلگری، پيروی، ملاتړ",اقتفا,,,
"کاسې، پيالې، جامونه",اقداح,,,
"ازښتونه، پېمانې",اقدار,,,
"تابيا، گام پورته کونه، تيارے نيول",اقدام,,,
"ډير پاک، پاک سپېڅلے",اقدس,,,
"وېنه، مننه، ژبه، هوکړه، تړون، دادښت",اقرار,,,
"پلورليک، باورليک، لوړپاڼه",اقرارنامه,,,
"خپلوان، خېښان، نسکېران",اقربا,,,
"ټکړې، کستونه",اقساط,,,
"ډولونه، بخنې",اقسام,,,
"لرې، بېرته، وريسته",اقصى,,,
"لږ ډېر، لږزيات",اقل,,,
"لږ والے، لږنے، لږه کے ، لږښت",اقليت,,,
"لږے او ډېرے، څنگځه او گڼځه، کمښت او ډېرښت،  ډېرښت، لږښت",اقليت و اکثريت,,,
"هېواد، اوېجه، نوگنډ، اولکه، خاوره، ځمکه، ملک",اقليم,,,
"تومنې، گروهونه، ملتونه",اقوام,,,
"اپت، کړاو، د سپلمۍ بوټے",اک,,,
"غټان، مشران، لويان، خانتوره",اکابر,,,
" ژويال، سنگښت",اکالوجی,,,
"زور، توان، لوے، غټ",اکب,,,
"ستر، ډير لوے",اکبر,,,
"کسب، هنر،خوارى، مزدورى، زده کړه، گټه",اکتساب,,,
"زده کړی شوے، لاس تا راوړے شوے",اکتسابى,,,
"بس بسنه، بس والے، پوراينه",اکتفا,,,
"زښت ډېر، هرکله",اکثر,,,
"زياتوالے، گڼ والے، ډيروالے، ډېرښت",اکثريت,,,
"درنښت، ملمستيا",اکرام,,,
"کرکه، نا خوښے، زور، جبر",اکراه,,,
"کرياب، بې کس، مجبور، اړ، اړاند",اکرب,,,
"ډېر سخى، بښاوو، لاس ارتے",اکرم,,,
"برنده، برندېدل، نېغېدل",اکڑنا,,,
"لمسه، شيدت، ځول، لمسول، اوچتول، ټومب ",اکسانا,,,
" دارو، درمل",اکسير,,,
"يوځوې، نيله، کشے",اکلوتا بيٹا,,,
"بشپړونه، سرتا رسونه",اکما ل,,,
"ډير بشپړ، ډير پوره",اکمل,,,
"څنډې، غاړې، کڅونه",اکناف,,,
"ټول، پوره، سالم",اکھنڈ,,,
"يواځې، يووزرے",اکيلا,,,
"بوئ باتى، بوئ تيلے",اگر بتى,,,
"هر څو که، سره د دې چې، که څه هم، سره له",اگر چه,,,
"اوړه، کالی، کاټل، اوزار",الات,,,
"وسپنباب، د اوسپنې څيزونه ",الات اهن,,,
"ټلواله، ملگرتيا، انډيوالی",الائنس,,,
"څېره غونډ، انځورغونډ",البم,,,
"يوشانيز، يوډوليز، بې توپېره",التباس,,,
"منت، زارى، خواست",التجا,,,
"ژمنه، په غاړه اخستنه",التزام,,,
"پاملرنه، مهربانى، رغبت، تخڼک",التفات,,,
"غوښتنه، خواست",التماس,,,
"ځنډونه، ايسارونه",التوا,,,
"اپوټه، واژگونه، پاستر، اړولے، نسکور، پړمخې",الٹا,,,
"زبروشه، ځواکمنه وړانگه",الٹرا وائيلٹ,,,
"کرښراښکنه، گواښنه",الٹی ميٹم,,,
"انجړ، انجړپنجړ، بغرنج، ژوليده",الجها هوا,,,
"بې دينواله، بريد تېرے، دهريه، ناڅښتنے، آړه، بې دينی",الحاد,,,
"جختېدنه، يو ځا ی کېدنه، پېوستون",الحاق,,,
"بېدار، ايکارلے",الرٹ,,,
"کړنگ، کرچمالی",الرجی,,,
"تومت، تور، ملامتيا، پړه، غوړه، لگاو، ټاک",الزام,,,
"تور لگاوې، تومت لگونه، تور پورې کونه",الزام تراشى,,,
"پولۍ، لونه، ښل",السر,,,
"مهربانى، لورېينه",الطاف,,,
"لنډه دا چې، سريې دا چې",الغرض,,,
"غبرگه شپېلۍ، بين",الغوزه,,,
"تړون-دوه شيان د يوبل سره تړل،پېوستون",الفاذ,,,
" ويي ، ټکی،توری، خبرې اترې",الفاظ,,,
"مينه، دوستى، خوږلت",الفت,,,
"غورزونه، اچونه(په زړه کې)",القا,,,
"سر ليکونه، ستاينومونه",القاب,,,
لنډه دا چې,القصه,,,
"تنگر، تنگرے، لوے څښتن",الله تعالى,,,
"رنځ، نول، غم",الم,,,
"دردوغم، شوله غم، ناورين",الم و درد,,,
"المارى، توڼۍ، کمرکه",المارى,,,
"غمژوکه،  بښکله،  بخوله ، غميزه، ويرژله ، غمژن ناکه پېښه",الميه,,,
"اړخ، خوا، پلو ، مورچه،سنگر، بڼ، شنيالی، چمن",النگ,,,
"نوږے، دبړے، غېڼ، پيشۍ، سوخۍ",اله تناسل,,,
"چغې سورې، واوېلا",الھنگ,,,
"غرغښتے، زردالو، ارغنج، وليې",الوبخارا,,,
"په مخه ښه، پېلنه",الوداع,,,
"پېلنې بنډار، پېلنۍ غونډه",الوداعى پارٹی,,,
"وروستنی کتل، وروستنۍ ليدنه",الوداعى ملاقات,,,
"خدايی، څښتنتوب",الوهيت,,,
" يخ بڅری ، ساړه بڅری",اليکٹران,,,
"برېښناوال ، برېښناپوه",اليکٹريشن,,,
"ټالۍ، غږڼے، غږنے",اﻻرم,,,
"ټکۍ، گل زيړۍ، نښه",اماج,,,
"مشری، واکمنی",امارت,,,
"مونځ ورکونکے، ﻻرښود",امام,,,
"ﻻرښودنه، مونځ ورکونه",امامت,,,
"سمساتنه، شاځه",امانت,,,
"خبر ليک، اداريه",امتتاحيه ,,,
"ازمايښ، ازمېښت، ازما ينه، ازموينه",امتحان,,,
آزمونځے,امتحانى هال,,,
"توپېر، بېلتون، بيلوالے، بيلښت",امتياز,,,
"توپيری،  بيلښتے",امتيازى,,,
"دروند خوږ، پرتمن",امجد,,,
"تگ را تگ، تلنه را تلنه ، تگ و پېره",امد و رفت,,,
"وڼڅ ، بسپنه، مرسته، ياوری، امداد",امداد,,,
"مرستندويه، وڼڅای",امدادى,,,
"روگه، برغه، گټه وټه، وټک، گټه",امدن,,,
"زورواک، ټولواک، ډ کټېټر",امر,,,
"غټان، لويان، شتمن",امرا,,,
"رنځورونه، ناروغتيا گانې، ناجوړتياگانې",امراض,,,
"کړاچے، ژڼے، اومه خوله، پې مخے",امرد,,,
"کړونکړ، کړنکړ",امرونهی,,,
"زورواکتوب، ټولواکتوب",امريت,,,
"ايسارونه ، ځنډونه، لکه تشوب(متيازې) ايسارول",امساک,,,
"ﻻس ليک، لاس ليک نښه",امضا,,,
"کيدون، شونتيا، توغل",امکان,,,
"کېدونکے، کېدونے، شونے",امکان پذ ير,,,
"ﻻرې چارې، شونتياوې",امکانات,,,
"ليک ډول، د بل د وېنا سره سم ليکنه",املا,,,
ليکدود,املا,,,
"دوتر، تول، جايداد، کډې کوډې",املاک,,,
"ارامے، امنيت، کرارے، روغه جوړه. بښکلوے",امن,,,
"ايمنے، کرارے، امن و امان ، ، سم سمکے",امن و امان,,,
"مرگونه، وژنې",اموات,,,
"چپې، څپې، څپاندې",امواج,,,
"مالونه، شتمنۍ",اموال,,,
"چارې، کارونه، کړنې",امور,,,
"نالوستے، بې زده کړې، بې سواده",امى,,,
"هيله، تمه، اسره",اميد,,,
"هيلمن، په تمه، اسره کې",اميدوار,,,
"مشر، واکمن، شتمن",امير,,,
"مشرى، واکمنى، شتمنى",اميرى,,,
"گډون، گډينه، ګډ، ماخه",اميزش,,,
" نالوستے، نازده کړے، بې سواده",ان پڑھ,,,
"زہ يم، بس زه، انا",انا,,,
"توبه گاری، توبه ايستنه",انابت,,,
"اننگ، ولنگ، وانگړ",انار,,,
"اړدوړواله، اړگړواله، انارشی",انارکس ازم,,,
"اړدوړوال، اړگړوال",انارکسٹ,,,
"الاډوبه، اړے گړے، غاوغړو،گړبړے،  انارشی",انارکى,,,
"نا پوهه، نا شولته، اړبنگ، اماتور، بوله، ابله، بېړا",اناڑی,,,
"سادگى، لودلنه، بوله توب",اناڑی پن,,,
"اولس، خلک",انام,,,
"تيارلگ، تيارخور، ناست وزگار",انام,,,
"ځان خوښې، ځان مننه",انانيت,,,
"ناڅاپه، د سترگورپ کې",انآفانأ,,,
"غوړېدنه، سوکالی، خوشالی",انبساط,,,
"گڼ، ډېر، گڼه گوڼه",انبوه,,,
"خبرتيا، خبردارے",انتباه,,,
"ځان وژنه، ځان مړکونه",انتحار,,,
"ټاکنه، امرنه، گومارنه، غورے، چوڼ، امرل، ټاکل، خوښونه،اڼونه، غوراينه",انتخاب,,,
"امرنې، ټا کنې",انتخابات,,,
"لورونه، نسبت لرنه، تړون",انتساب,,,
"رد کونه، ردونه",انتساخ,,,
"خوراور، اړی گړے، غاو غړو",انتشار,,,
"واکمن، چاروال، سمبالښتی ، اوډون ډله ",انتظا ميه,,,
"کوت، نغړاند،ﻻرکتنه، سترگې په ﻻره، اټاﻻ، څرکينے، څارنه",انتظار,,,
"ميله، څارځے",انتظار گاه,,,
"اډوتړ، اړه تېيره، بند وبست، تا بيا، سمبالښت، بندبنا، توزيز",انتظام,,,
"د سمبالښت او توزيز اړوند، تزانده",انتظامى,,,
"گوته نيونه، گوتنيوے، ايراد",انتقاد,,,
نيوکډوله (تنقيد),انتقاد اميز,,,
کره کتنپالنه ,انتقادى نظر,,,
"مړ کېدنه، جايداد وراړونه، لېږدونه، وړنه، لښنه، لوښت، ولېږد",انتقال,,,
جنگ ليږد,انتقال جنگ,,,
"دوتر لېږد پاڼه، تولېږد پاڼه",انتقال نامه,,,
"بدل، بدله، پور، وار، غچ، اغوړ، پوروژنه",انتقام,,,
"غچ، اغوړ، بدل",انتقام,,,
"غچوال، اغوړوال",انتقام گرا,,,
"اغوړواله، غچواله",انتقامى,,,
"ښند، له بريده تېر",انتها,,,
"توند لارے، سختدريځے، ښندپال، ښندے",انتها پسند.,,,
"ښندواله، ښندپالنه",انتها پسندى,,,
"بې کچه، ډېر زيات، ورتېر، بې خرته",انتهائى,,,
"جولاوه، تنده غره، ډېره زياته تنده",انتهائى پياس,,,
"ټنگسال، لږموندے",انتهائى ناياب,,,
"چارځے، ژمن کاروبار",انٹرپرائيز,,,
"نړيواله، د نړۍ په کچه",انٹرنيشنل ازم,,,
"خبرې اترې، مرکه",انٹرويو,,,
آزمون,انٹری ٹيسٹ,,,
"دنبال، پايڅوړ، پايله",انجام,,,
"نا جا ڼه، بيرغوټه",انجان,,,
"گوسندن، ګوسندنه",انجانا بن جانا,,,
"کنگل، يخے",انجماد,,,
"تغو، توغان، انځر،  اړند، گولړ",انجير,,,
"بل اندے، منکريدنه، اوړېدنه، جاروتنه",انحراف,,,
"دارمدار،اړه، اتکا",انحصار,,,
"راغورزېدنه،  پريوتنه، کېوتون",انحطاط,,,
"نازو نخره، ادا، نشمه، ينگ",انداز,,,
"اټکل، گومان، ځيره، ول، لگاو",اندازه,,,
"پېټې، بار، پنډ",انداغ,,,
"ښنه، د بدن برخې",اندام,,,
"څېره کول، نوم کښنه، نوم ليکنه",اندراج,,,
